SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,FormattedDateTimeEvent,MeasureDescription,RawValue,lowerPreAlarmTsh,upperPreAlarmTsh,lowerAlarmTsh,upperAlarmTsh,oid,oidIndex
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 13:21:21,SABC - DVB T2 Level Value,"-44,9",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 13:21:21,REGIONAL - DVB T2 Level Value,"-43,3",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 13:21:21,SABC - TS Sync Loss - Priority 1,3,0,0,1,2,1.3.6.1.4.1.2566.127.1.1.152.9999.10.110,0
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 13:21:21,REGIONAL - TS Sync Loss - Priority 1,3,0,0,1,2,1.3.6.1.4.1.2566.127.1.1.152.9999.20.110,0
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 12:55:47,eTV - DVB T2 MER Value,"29,7",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 12:55:56,eTV - DVB T2 MER Value,"30,6",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 12:50:15,eTV - DVB T2 MER Value,"30,4",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:27,SABC - DVB T2 MER Value,"33,1",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:27,REGIONAL - DVB T2 MER Value,"33,6",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:27,REGIONAL - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:27,SABC - DVB T2 Level Value,-22,0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:27,REGIONAL - DVB T2 Level Value,"-22,3",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:47:32,MTC - DVB T2 MER Value,"36,7",0,0,32,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:46:14,SABC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:47:19,eTV - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:47:19,MTC - DVB T2 LDPC Iterations,1,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:47:19,eTV - DVB T2 Level Value,"-21,1",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 3:47:19,MTC - DVB T2 Level Value,"-21,6",0,0,-24.2,-18.2,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 4:50:10,eTV - DVB T2 MER Value,"31,6",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 4:54:33,eTV - DVB T2 MER Value,"29,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 5:00:47,eTV - DVB T2 MER Value,"30,1",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 2:50:07,eTV - DVB T2 MER Value,"32,6",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:47:17,eTV - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:47:17,MTC - DVB T2 LDPC Iterations,1,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:47:17,eTV - DVB T2 Level Value,"-21,1",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:47:17,MTC - DVB T2 Level Value,"-21,6",0,0,-24.2,-18.2,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:25,SABC - DVB T2 MER Value,"32,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:25,REGIONAL - DVB T2 MER Value,"33,2",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:25,REGIONAL - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:25,SABC - DVB T2 Level Value,-22,0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:25,REGIONAL - DVB T2 Level Value,"-22,4",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:47:30,MTC - DVB T2 MER Value,"34,6",0,0,32,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 1:46:12,SABC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 0:50:05,eTV - DVB T2 MER Value,"32,3",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:21,SABC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:47:39,MTC - DVB T2 MER Value,"35,9",0,0,32,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:34,SABC - DVB T2 MER Value,"32,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:34,REGIONAL - DVB T2 MER Value,"33,7",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:34,REGIONAL - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:34,SABC - DVB T2 Level Value,-22,0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:46:34,REGIONAL - DVB T2 Level Value,"-22,3",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:47:29,eTV - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:47:29,MTC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:47:29,eTV - DVB T2 Level Value,"-21,1",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 19:47:29,MTC - DVB T2 Level Value,"-21,6",0,0,-24.2,-18.2,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 18:50:20,eTV - DVB T2 MER Value,32,0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:20,SABC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:47:29,eTV - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:47:29,MTC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:47:29,eTV - DVB T2 Level Value,"-21,1",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:47:29,MTC - DVB T2 Level Value,"-21,7",0,0,-24.2,-18.2,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:47:39,MTC - DVB T2 MER Value,35,0,0,32,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:33,SABC - DVB T2 MER Value,"32,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:33,REGIONAL - DVB T2 MER Value,"33,5",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:33,REGIONAL - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:33,SABC - DVB T2 Level Value,-22,0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:46:33,REGIONAL - DVB T2 Level Value,"-22,3",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:07:07,eTV - DVB T2 MER Value,30,0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:05:59,eTV - DVB T2 MER Value,"29,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:10:29,eTV - DVB T2 MER Value,"32,2",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 17:10:12,eTV - DVB T2 MER Value,"29,8",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 16:50:20,eTV - DVB T2 MER Value,"32,4",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 14:50:17,eTV - DVB T2 MER Value,"31,6",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 14:54:11,REGIONAL - CAT Error - Priority 2,3,0,0,1,2,1.3.6.1.4.1.2566.127.1.1.152.9999.20.260,0
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 14:54:14,REGIONAL - CAT Error - Priority 2,1,0,0,1,2,1.3.6.1.4.1.2566.127.1.1.152.9999.20.260,0
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:47:39,MTC - DVB T2 MER Value,"34,8",0,0,32,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:18,SABC - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:31,SABC - DVB T2 MER Value,"32,9",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:31,REGIONAL - DVB T2 MER Value,"33,5",0,0,30,50,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.10,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:31,REGIONAL - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:31,SABC - DVB T2 Level Value,"-22,1",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.1.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:46:31,REGIONAL - DVB T2 Level Value,"-22,3",0,0,-24.9,-18.9,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.2.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:47:26,eTV - DVB T2 LDPC Iterations,2,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:47:26,MTC - DVB T2 LDPC Iterations,1,0,0,0,20,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.29,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:47:26,eTV - DVB T2 Level Value,"-21,2",0,0,-24.5,-18.5,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.3.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DVMS4,010.128.063.086,2023-10-16 15:47:26,MTC - DVB T2 Level Value,"-21,7",0,0,-24.2,-18.2,1.3.6.1.4.1.2566.127.1.1.152.3.2.1.6.1.7,0.0.0.0.10.4.1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 10:10:06,Fuel Level,0,0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.4,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 10:13:20,Engine Speed,0,0,0,0,1399,1.3.6.1.4.1.41385.1.3.1.1.6,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 9:21:33,Engine Hours,"20,655,721,096,902",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.91,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 9:21:33,Accumalated kW,"198783,6",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.92,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 9:21:33,Accumulated kVA,"204050,9",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.93,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 11:21:35,Engine Hours,"20,655,721,096,902",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.91,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 11:21:35,Accumalated kW,"198783,6",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.92,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 11:21:35,Accumulated kVA,"204050,9",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.93,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 6:10:04,Fuel Level,0,0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.4,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 6:13:17,Engine Speed,0,0,0,0,1399,1.3.6.1.4.1.41385.1.3.1.1.6,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 5:21:30,Engine Hours,"20,655,721,096,902",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.91,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 5:21:30,Accumalated kW,"198783,6",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.92,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 5:21:30,Accumulated kVA,"204050,9",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.93,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 7:21:32,Engine Hours,"20,655,721,096,902",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.91,1
PORT ELIZABETH,C8,Gold,Port Elizabeth,Eastern Region,Eastern Cape,Port Elizabeth - DSE892,010.128.063.107,2023-10-16 7:21:32,Accumalated kW,"198783,6",0,0,0,0,1.3.6.1.4.1.41385.1.3.1.1.92,1
