SiteName,SiteCode,Classification,OC,Region,Province,DeviceName,DeviceIP,EventInDateTime,EventOutDateTime,AlarmDescription,RawValue
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - ModPOD,010.128.040.210,"2,021,070,311,113,400.00","2,021,070,311,222,000.00",SABC1 - Secondary Audio,1
ALIWAL NORTH,C37,Bronze,Middleburg,Eastern Region,Eastern Cape,Aliwal North - Secondary Edge Mux1,010.128.040.027,"2,021,070,310,084,200.00","2,021,071,314,425,400.00",PSI SI Presence,2
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,281,200.00","2,021,070,614,334,500.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,281,200.00","2,021,070,614,334,500.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,252,600.00","2,021,070,614,305,900.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,252,600.00","2,021,070,614,305,900.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,252,600.00","2,021,070,614,305,900.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,281,200.00","2,021,070,614,334,500.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,281,200.00","2,021,070,614,334,500.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,613,330,700.00","2,021,070,613,383,900.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,613,330,700.00","2,021,070,613,383,900.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,613,330,700.00","2,021,070,613,383,900.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,252,600.00","2,021,070,614,305,900.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,252,600.00","2,021,070,614,305,900.00",MER Value,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,570,100.00","2,021,070,507,570,600.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,508,030,700.00","2,021,070,508,031,200.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,134,200.00","2,021,070,507,134,700.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,002,300.00","2,021,070,507,003,200.00",MTC - DVB T2 MER Value,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,002,300.00","2,021,070,507,002,800.00",MTC - DVB T2 MPEG Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,001,800.00","2,021,070,507,002,300.00",eTV - TS Sync Loss - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,002,300.00","2,021,070,507,002,800.00",MTC - DVB T2 AGC Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,002,300.00","2,021,070,507,002,800.00",eTV - DVB T2 Carrier Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,002,300.00","2,021,070,507,002,800.00",eTV - DVB T2 LDPC Iterations,-2147483648
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,004,200.00","2,021,070,507,004,700.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,584,600.00","2,021,070,506,002,900.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,506,563,800.00","2,021,070,506,564,300.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,507,001,800.00","2,021,070,507,002,800.00",MTC - DVB T2 Level Value,"-52,7"
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,506,172,300.00","2,021,070,506,172,800.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,506,251,100.00","2,021,070,506,313,200.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,503,450,400.00","2,021,070,503,515,900.00",SABC - Continuity Count Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - 702 FM & Metro FM Tx,010.128.000.120,"2,021,070,305,140,000.00","2,021,070,305,140,100.00",702 FM Exciter A Deviation,"101,3"
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - YFM Primary Codec,010.128.000.201,"2,021,070,514,480,700.00","2,021,070,515,341,800.00",YFM IP FEED Right Audio,2
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,052,200.00","2,021,070,210,060,100.00",LESEDI PRI LEFT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",ETV TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",SABC 3 TELKOM VIDEO PRI,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",SABC 3 TELKOM VIDEO SEC,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",SABC 1 TELKOM VIDEO SEC,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,054,100.00",UKHOZI FEED,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",SOWETO TX,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",YFM SEC RIGHT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,253,100.00","2,021,070,212,573,900.00",METRO TX STATE,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,052,200.00","2,021,070,210,060,100.00",LESEDI PRI RIGHT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",YFM TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",SOWETO TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",YFM SEC LEFT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,216,242,400.00",STG1 STATUS,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,216,212,900.00",STG 1,1
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,614,281,200.00","2,021,070,614,334,500.00",MER Value,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,350,000.00","2,021,070,313,460,500.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,350,000.00","2,021,070,313,460,500.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,321,400.00","2,021,070,313,484,900.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,350,000.00","2,021,070,313,460,500.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,613,330,700.00","2,021,070,613,383,900.00",MER Value,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,613,330,700.00","2,021,070,613,383,900.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,321,400.00","2,021,070,313,484,900.00",MER Value,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,350,000.00","2,021,070,313,460,500.00",MER Value,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,321,400.00","2,021,070,313,484,900.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,321,400.00","2,021,070,313,484,900.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,321,400.00","2,021,070,313,484,900.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,313,350,000.00","2,021,070,313,460,500.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,102,000.00","2,021,070,313,183,700.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,102,000.00","2,021,070,313,183,700.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,102,000.00","2,021,070,313,183,700.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,073,400.00","2,021,070,313,212,100.00",MER Value,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,503,580,000.00","2,021,070,503,580,500.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,021,400.00","2,021,070,504,021,800.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,155,300.00","2,021,070,504,173,000.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,494,700.00","2,021,070,518,495,200.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,273,100.00","2,021,070,518,273,600.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,273,100.00","2,021,070,518,273,600.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,415,400.00","2,021,070,518,415,900.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,518,494,700.00","2,021,070,518,495,200.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,120,200.00","2,021,070,505,151,300.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,182,300.00","2,021,070,505,182,800.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,273,900.00","2,021,070,505,274,400.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,311,800.00","2,021,070,505,335,400.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,484,200.00","2,021,070,505,484,700.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,541,800.00","2,021,070,505,542,300.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,120,200.00","2,021,070,505,120,700.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,182,300.00","2,021,070,505,182,800.00",MTC - Continuity Count Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,216,242,400.00",STG 2 STATUS,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,209,350,800.00","2,021,070,209,352,800.00",LOBO PRI LEFT,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",DEHYDRATOR,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",IKWEKWEZI TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",KAYA TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",MOTSWEDING TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",SABC 3 TELKOM PRI,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,115,200.00",Power FM Primary feed,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",SABC 2 TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,050,200.00","2,021,070,210,052,200.00",METRO TX STATE,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,042,300.00","2,021,070,210,044,300.00",SABC 2 TELKOM VIDEO PRI,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,042,300.00","2,021,070,210,050,200.00",SABC 2 TELKOM VIDEO SEC,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",HOT1027 TX,0
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - ModPOD,010.128.000.210,"2,021,070,210,044,300.00","2,021,070,210,050,200.00",SABC 1 TELKOM PRI VIDEO,1
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,701,590,300.00","2,021,070,702,024,400.00",Thobela FM Rds Status,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,701,552,200.00","2,021,070,702,024,400.00",Thobela FM Mpx Status,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,702,100,600.00","2,021,070,702,134,700.00",Thobela FM Mpx Status,3
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,102,000.00","2,021,070,313,183,700.00",MER Value,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,102,000.00","2,021,070,313,183,700.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,220,070,200.00","2,021,070,220,122,900.00",Dvbt2 Level,"-16,3"
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,073,400.00","2,021,070,313,212,100.00",AGC Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,073,400.00","2,021,070,313,212,100.00",Dvbt2 Level,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,073,400.00","2,021,070,313,212,100.00",BB Frames Error After BCH,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - DVMS1 Mux1,010.128.041.087,"2,021,070,310,073,400.00","2,021,070,313,212,100.00",MPEG Locked,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - Tx Mux1,010.128.041.062,"2,021,070,313,314,300.00","2,021,070,313,452,900.00",FWD Power,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - Tx Mux1,010.128.041.062,"2,021,070,310,054,800.00","2,021,070,313,155,200.00",FWD Power,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - Tx Mux1,010.128.041.062,"2,021,070,614,242,600.00","2,021,070,614,315,500.00",FWD Power,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - Tx Mux1,010.128.041.062,"2,021,070,314,152,300.00","2,021,070,314,173,500.00",FWD Power,0
BARKLY EAST,C37.1,Bronze,Middleburg,Eastern Region,Eastern Cape,Barkly East - Tx Mux1,010.128.041.062,"2,021,070,613,330,500.00","2,021,070,613,343,600.00",FWD Power,0
BETHLEHEM,O74,Bronze,Bloemfontein,Northern Region,Free State,Bethlehem - Secondary Edge Mux2,010.128.007.028,"2,021,070,802,581,300.00","2,021,070,803,001,400.00",ASI Net bitrate IN2,0
BETHLEHEM,O74,Bronze,Bloemfontein,Northern Region,Free State,Bethlehem - Secondary Edge Mux2,010.128.007.028,"2,021,070,803,261,700.00","2,021,070,803,281,800.00",ASI Net bitrate IN2,0
BETHLEHEM,O74,Bronze,Bloemfontein,Northern Region,Free State,Bethlehem - Tx Mux1 CH 35,010.128.007.060,"2,021,070,803,202,100.00","2,021,070,803,222,900.00",TSE1 - Input1 Datarate,0
BETHLEHEM,O74,Bronze,Bloemfontein,Northern Region,Free State,Bethlehem - Tx Mux1 CH 35,010.128.007.060,"2,021,070,803,203,300.00","2,021,070,803,223,500.00",TSE1 - Input1 State,3
BETHLEHEM,O74,Bronze,Bloemfontein,Northern Region,Free State,Bethlehem - Tx Mux1 CH 35,010.128.007.060,"2,021,070,802,334,900.00","2,021,070,802,345,000.00",FWD Power,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,524,200.00","2,021,070,504,563,600.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,333,600.00","2,021,070,504,344,400.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,524,200.00","2,021,070,504,563,600.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,333,600.00","2,021,070,504,344,400.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,504,340,000.00","2,021,070,504,340,500.00",eTV - PMT Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,505,273,900.00","2,021,070,505,274,400.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,612,213,100.00","2,021,070,612,213,600.00",eTV - DVB T2 Carrier Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,612,213,100.00","2,021,070,612,213,600.00",eTV - DVB T2 LDPC Iterations,-2147483648
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,301,600.00","2,021,070,613,302,100.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,203,600.00","2,021,070,613,204,600.00",MTC - DVB T2 MER Value,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,203,600.00","2,021,070,613,204,100.00",MTC - DVB T2 MPEG Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,203,600.00","2,021,070,613,204,600.00",eTV - DVB T2 MER Value,0
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,203,600.00","2,021,070,613,204,100.00",eTV - DVB T2 MPEG Locked,2
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,613,301,600.00","2,021,070,613,302,100.00",MTC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,614,342,900.00","2,021,070,614,343,300.00",SABC - Continuity Count Error - Priority 1,3
BOESMANSKOP,O50,Bronze,Bloemfontein,Northern Region,Free State,Boesmanskop - DVMS4,010.128.114.086,"2,021,070,614,481,700.00","2,021,070,614,482,200.00",MTC - Continuity Count Error - Priority 1,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,702,172,800.00","2,021,070,702,210,900.00",Thobela FM Mpx Status,3
JOHANNESBURG,T97,Platinum,Johannesburg,Northern Region,Gauteng,Johannesburg - DEVA FM Receiver,010.128.000.157,"2,021,070,608,233,600.00","2,021,070,608,271,700.00",Thobela FM Rds Status,3
